0.0218138780546848	105.35	-0.832925897514453
0.00841887270564534	88.41	-0.582553002074924
0.00769248259891242	98	-0.57082775160986
0.0129534348539284	86.03	-0.577869994383903
0.00295483172266486	103.79	-0.564900460820994
-0.00737713290705955	82.12	-0.57002954494538
-0.0194104990458772	61.82	-0.600156465578871
-0.0265853737723827	58.45	-0.617758420092672
0.00987703071880475	60.2	-0.643589263643224
0.00313143154643036	61.36	-0.658672230239498
0.00136238565681523	58.78	-0.661219489320051
-0.00897128660221824	21.61	-0.646076013886394
-0.0406724220986892	-0.95	-0.65766119175954
-0.0194943955217575	-9.89	-0.64169134019381
-0.00159635597589336	-26.7	-0.628015712579798
-0.00743119815232696	-41.45	-0.633303503726582
0.00460212117785552	-44.11	-0.63443460960112
0.0249684962835595	-36.97	-0.577730380261724
0.0259769523016988	-41.95	-0.595549675487675
0.0213284103744122	-45.66	-0.58368743632663
0.0308548250935612	-34.45	-0.605887132405564
-0.0990729117002846	-34.04	-0.568154168653523
0.0344838673240684	-24.14	-0.54982293328405
0.0135192707758698	-35.76	-0.570644169509452
-0.0146290757334171	-46.07	-0.684031531406248
0.0265944474224469	-50.32	-0.686575862912895
0.0246546173531819	-32.59	-0.669684963572106
-0.018442849868558	-29	-0.680391035086368
0.0042709865459738	-19.41	-0.684232092926753
0.032298284297541	-16.28	-0.684330609577086
0.00600476231600133	-21.59	-0.687384494142117
0.00706139013214724	-24.07	-0.687466125428041
0.0154265925261843	-24.8	-0.700821075760167
0.0301736523481395	-20.89	-0.7045320887816
0.00929579980144624	-19.46	-0.701331199343468
0.0244224848182935	-35.86	-0.696953930062517
-0.0944412288997807	-49.24	-0.673319372223834
0.06498600427234	-45.15	-0.656224184253038
0.00812859073262118	-45.49	-0.658515508975162
-0.0157919708111809	-43.61	-0.67766160022275
-0.0324896873167564	-35.86	-0.663045419725548
0.0152617508323978	-40.64	-0.667332552895024
-0.0192861779683877	-44.43	-0.685351289698735
0.0141341481335768	-47.14	-0.673789358955197
0.0207669956930179	-47.3	-0.689394631304351
-0.00213244562273651	-33.07	-0.690147149248493
0.0190302586230153	-33.55	-0.693191669645582
0.0200390626225158	-38.12	-0.687804001630424
-0.0949012818587516	-38.59	-0.710598019559222
0.0261604120684176	-38.9	-0.722975783287184
0.00870649074715857	-39.37	-0.718262891940152
0.0150940521489655	-39.98	-0.737854616965178
-0.0171569103643119	-22.88	-0.739590725631167
0.023361410538433	-17.32	-0.745247181796632
-0.00712759007309316	-25.92	-0.756354912345735
0.0133766755423448	-26.36	-0.764515605316911
0.0345215581385308	-14.09	-0.76874995471218
0.00684305965051912	-18.13	-0.770873415810068
0.00234995344725597	-4.11	-0.7693261555721
-0.0218534489386784	-7.11	-0.76175747106311
-0.0253298615127626	-16.39	-0.7337571267931
0.00538879277198667	-10.94	-0.719703877605175
0.019000456949458	6.97	-0.696938278979842
0.0198716610134522	8.95	-0.63803184985583
-0.00323410909834188	28.75	-0.57162251557282
0.00401319156943813	46.04	-0.481253414872523
0.0100102835566407	54.06	-0.398823206259884
-0.00200036293736261	36.97	-0.370546099595253
-0.00382282785788846	43.54	-0.335946502734223
0.00703406363644987	43.46	-0.347040941092497
0.00509473367114843	48.98	-0.2819195721515
-0.00728166175269607	35.17	-0.226081879798032
-0.0181506581654975	34.54	-0.178582325250619
0.00588101669935348	39.9	-0.139052888049639
-0.0171802566410939	41.88	-0.121884725916408
-0.0205864667240725	60.21	-0.12823848920011
-0.0101952998667709	63.37	-0.114797841929076
0.00383747008542379	56.61	-0.120182320575573
-0.0066833267877815	44.5	-0.120523987491279
-0.00273638612033267	53.26	-0.12979219508343
-0.0195041488662113	54.51	-0.137589962077046
-0.0430291285698008	54.39	-0.142158846534409
0.0146908605354206	64.22	-0.139532691868409
0.0240438211891689	67.86	-0.133563071886973
-0.00269467709778048	63.55	-0.0562596545784591
0.00456499898905527	61.37	-0.0615385931576243
0.0111604539862586	49.84	-0.0861844015366074
-0.0172458223678138	45.5	-0.0892050985022809
-0.0141053551886277	35.43	-0.110867470387156
-0.0120681344531572	40.68	-0.141384924548127
-0.0232549588543947	32.34	-0.164600768620581
-0.0171699344440377	14.74	-0.193217222023051
0.0020493203445735	12.67	-0.213596543178704
0.00672812830942426	15.21	-0.217095834128953
-0.0105719715114887	14.24	-0.199593064487885
0.0177464364464086	7.3	-0.209992418236452
-0.00461178016733221	2.72	-0.224645855042485
-0.0117453592684065	-6.62	-0.229508371182186
-0.0342873827788956	2.61	-0.270060296950689
-0.0251697815204128	10.56	-0.310602258665293
0.0164641505345617	7.41	-0.321250858272842
0.0367984238123782	-16.93	-0.302309475244236
-0.00784453904779525	-41.23	-0.317863082600854
-0.00146362388246857	-43.57	-0.334673741911564
-0.00272662715019756	-27.77	-0.332248763457382
0.0318186830455982	-27.2	-0.328794313308031
0.0106859354483078	-24.6	-0.333499943924174
-0.0206947453664235	-19.85	-0.33771325792946
-0.0278261089287817	-17.82	-0.3849020516316
-0.0575487162061279	-12.94	-0.406515921220252
0.0183780067682644	-10.05	-0.486306003598131
0.00438528101877544	-7.36	-0.510443797749124
0.0328125859887365	-7.57	-0.493945359428517
0.0039796306618225	-22.5	-0.471719996703017
0.0331655154105253	-33.76	-0.491946229408054
-0.00280311270582168	-34.8	-0.469542929919757
0.0119276084437114	-31.78	-0.471180365529894
-0.00474301776072572	-28.81	-0.47076547243765
0.00668103182471746	-21.43	-0.49347913341807
-0.0146733089357998	-31.75	-0.489248984249781
0.00213546277048771	-29.89	-0.513340791411659
0	-23.26	-0.514413920425911
-0.00700621653925992	-19.01	-0.515950912601227
0.0108287742569093	-15.03	-0.514319204926421
-0.0100724631741045	-15.67	-0.511113757234468
0.0220666915761836	-24.52	-0.515439424232262
-0.0165317069131277	-29.41	-0.525819547514045
-0.0271005191744269	-28.56	-0.53145981474453
0.006161032298861	-25.41	-0.541965462982995
0.00796415695032238	-24.14	-0.54264775200002
0.00109546322122256	-16.6	-0.546287071601559
-0.00547069710739656	-19.75	-0.573555899664076
-0.0191773796576076	-23.31	-0.594546033072176
0.0277053048528728	-27.64	-0.618562365461745
0.00531395977112581	-25.9	-0.615504348233485
-0.00818563500373237	-20.92	-0.603138994975188
-0.0259374034967674	-24.94	-0.604643979892067
-0.0280370542554778	-34.45	-0.620200763603227
0.0184324498386701	-50.19	-0.647330414191071
-0.00263727954965454	-57.65	-0.647681332525239
0.0361734922732566	-50.1	-0.651413900902818
0.0303761030835012	-37.03	-0.646484902011056
0.00949507703505503	-36.2	-0.638839916961658
0.00394020674332474	-36.05	-0.677547114165349
-0.0146985026275566	-37.81	-0.731262458667776
-0.000288959926882271	-51.76	-1.04904863382503
-0.00978344630907024	-55.4	-1.28537894432311
0.000784020607024871	-61.56	-1.35993359938695
0.0215461462710813	-66.4	-1.36116986427866
0.0139931787151362	-69.36	-1.43724836326046
0.0198191820115845	-80.98	-1.55400833165568
0.012475741892354	-78.31	-1.47058672621399
-0.070279505583013	-54.27	-1.39490002748162
0.0056297119765194	-48.82	-1.40217887739187
0.0153784005480784	-51.14	-1.35215138818475
0.00389258401659021	-60.13	-1.30436321244213
-0.0113989942942894	-46.54	-1.16056540365231
-0.013172887074596	-41.81	-1.13243884734736
-0.0134042623661763	-35.1	-1.1196548787975
0.0108256451602458	-25.2	-1.08825098834036
0.0140195584760363	-19.45	-1.07098614002233
-0.00327362135704945	-30.74	-1.05050817986248
0.0436874503948523	-33.68	-1.0241755354702
0.0124942386175437	-18.8	-1.02544924339744
-0.0103808054087562	-22.34	-1.06853606664296
0.00388604881131371	-17.34	-1.073304628187
-0.00815214851115798	-12.33	-1.09804836637151
0.00123314214995851	-5.14	-1.15298998805086
-0.0149871211295007	2.88	-1.26374470402599
0.00227034830314743	14.13	-1.2667626530651
0.00700724610600645	19.22	-1.31576845595755
0.00610866943651978	11.68	-1.26309318469581
-0.00654518673390214	5.24	-1.24599778118738
-0.00414767703754038	-5.07	-1.27760807030165
0.00533455864581001	-11.43	-1.32737388020127
0.0195197242990606	-9.36	-1.36522977867528
0.00829639940643645	-4.81	-1.40351694586381
0.0264356174486959	-1.9	-1.46563337298173
0.00798154503367066	7.87	-1.49930474791928
0.00376290874777041	11.35	-1.39418782440241
-0.0475205175252444	17.82	-1.2701200097956
-0.00821917724320009	12.25	-1.23849550561297
0.00717403918128667	17.58	-1.17591092053495
0.00754836564453143	17.01	-1.08574131437704
-0.00240177949256726	21.57	-1.11855574628534
0.0014996594494292	3.16	-1.16359081288066
0.00788721193696773	1.08	-1.18225308210008
0.0136921782692223	2.46	-1.22541707952268
0.00228054066063343	3.94	-1.20544136224309
0.00728938650620137	10.65	-1.17291757791528
0.0140144402720459	18.19	-1.17525806770399
-0.0061552722155529	14.61	-1.08819428571362
-0.00510636612690618	16.54	-1.07496731092943
0.00422159881213169	13.1	-1.11512236253412
0.013448809812612	12.55	-1.16319420247561
-0.00595312268526449	2.72	-1.29378969595796
-0.00997392179278478	-6.19	-1.33139666822802
-0.0131665729265986	-15.02	-1.3965279574079
0.00182985711636974	-25	-1.31335499246104
-0.0621204881930009	-15.98	-0.938701532123054
0.0436356115045147	-18.58	-0.737156699962516
0.00624453524473445	-14.56	-0.648251135224759
0.0139341312874226	-9.6	-0.735851258430995
